entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
14096.5,14087.0,14479.30357142857,13522.294642857143,0.02481690535056211,time,240,2022-02-18 00:00:00-05:00,60,382.80357142857144,0.02285767598078089,2023-01-01
13803.5,13622.25,14184.55357142857,13231.919642857143,0.4756549041660811,time,240,2022-02-23 00:00:00-05:00,60,381.0535714285713,0.47368667697642836,2023-01-01
14147.25,14137.5,14560.142857142857,13527.910714285714,0.02361387423233284,time,240,2022-03-03 00:00:00-05:00,60,412.89285714285717,0.021797422368307236,2023-01-01
13829.5,13816.5,14229.160714285714,13230.00892857143,0.03252759036682901,time,240,2022-03-04 00:00:00-05:00,60,399.6607142857143,0.030650998614896563,2023-01-01
13577.75,13486.75,13978.05357142857,12977.294642857143,0.2273274746843913,time,240,2022-03-07 00:00:00-05:00,60,400.30357142857144,0.22545389659633314,2023-01-01
13181.75,13597.089285714286,13596.839285714286,12559.11607142857,-1.0006022800602292,stop,136,2022-03-08 00:00:00-05:00,60,415.0892857142857,-1.0024091202409133,2023-01-01
13517.5,13593.75,13959.125,12855.0625,-0.1726577979054628,time,240,2022-03-10 00:00:00-05:00,60,441.625,-0.17435607132748374,2023-01-01
13536.0,13477.75,13979.839285714286,12870.24107142857,0.1312411989539328,time,240,2022-03-11 00:00:00-05:00,60,443.8392857142857,0.12955139810903238,2023-01-01
14232.25,14324.5,14653.875,13599.8125,-0.21879632374740587,time,240,2022-03-21 00:00:00-04:00,60,421.625,-0.2205751556477913,2023-01-01
14827.75,14868.5,15208.910714285714,14256.00892857143,-0.10691028343874444,time,240,2022-03-28 00:00:00-04:00,60,381.1607142857143,-0.10887795736706489,2023-01-01
15096.75,15182.75,15459.285714285714,14552.94642857143,-0.23721800807802187,time,240,2022-03-29 00:00:00-04:00,60,362.5357142857143,-0.23928676977637672,2023-01-01
14965.0,14882.5,15264.910714285714,14515.13392857143,0.27508186960404885,time,240,2022-04-05 00:00:00-04:00,60,299.9107142857143,0.2725811253349211,2023-01-01
14515.75,14482.75,14816.69642857143,14064.330357142857,0.10965406752506966,time,240,2022-04-07 00:00:00-04:00,60,300.9464285714287,0.10716192962677262,2023-01-01
14079.5,14052.25,14368.803571428572,13645.544642857143,0.09419171656070609,time,240,2022-04-11 00:00:00-04:00,60,289.30357142857156,0.0915992839948151,2023-01-01
14189.25,13928.0,14480.94642857143,13751.705357142857,0.8956228956228951,time,240,2022-04-12 00:00:00-04:00,60,291.6964285714287,0.8930517294153653,2023-01-01
14063.25,14013.0,14366.714285714286,13608.05357142857,0.1655878545368953,time,240,2022-04-14 00:00:00-04:00,60,303.46428571428584,0.16311639402141925,2023-01-01
13590.75,13442.75,13939.19642857143,13068.080357142857,0.4247424793727257,time,240,2022-04-22 00:00:00-04:00,60,348.4464285714287,0.42259006815968825,2023-01-01
13211.0,13172.25,13576.0,12663.5,0.1061643835616438,time,240,2022-04-26 00:00:00-04:00,60,365.0000000000001,0.10410958904109585,2023-01-01
12963.25,13111.5,13338.285714285714,12400.69642857143,-0.39529568612513094,time,240,2022-04-27 00:00:00-04:00,60,375.0357142857143,-0.39729549566707933,2023-01-01
13064.75,13432.07142857143,13431.82142857143,12514.142857142857,-1.0006810663553243,stop,189,2022-04-28 00:00:00-04:00,60,367.07142857142856,-1.0027242654212905,2023-01-01
13230.5,13016.75,13613.517857142857,12655.973214285714,0.5580679751969788,time,240,2022-04-29 00:00:00-04:00,60,383.01785714285717,0.5561098419506736,2023-01-01
12962.0,13061.25,13362.107142857143,12361.839285714286,-0.24805855574399716,time,240,2022-05-04 00:00:00-04:00,60,400.10714285714283,-0.24993305364634474,2023-01-01
13013.0,12795.75,13436.464285714286,12377.80357142857,0.5130302774732226,time,240,2022-05-05 00:00:00-04:00,60,423.4642857142857,0.5112591717972506,2023-01-01
12346.5,12244.25,12817.07142857143,11640.642857142857,0.2172890103217972,time,240,2022-05-09 00:00:00-04:00,60,470.57142857142856,0.21569520340012144,2023-01-01
12406.75,12428.5,12878.767857142857,11698.723214285714,-0.04607876517988877,time,240,2022-05-17 00:00:00-04:00,60,472.01785714285717,-0.047667688117126315,2023-01-01
11945.0,11552.25,12402.19642857143,11259.205357142857,0.8590399562551264,time,240,2022-05-20 00:00:00-04:00,60,457.19642857142856,0.8573995234933407,2023-01-01
12612.5,12636.0,12997.0,12035.75,-0.0611183355006502,time,240,2022-06-01 00:00:00-04:00,60,384.5,-0.06306892067620286,2023-01-01
12638.0,12589.5,13015.214285714286,12072.17857142857,0.12857413368680173,time,240,2022-06-03 00:00:00-04:00,60,377.2142857142857,0.1265858738875213,2023-01-01
11866.0,11909.0,12210.392857142857,11349.410714285714,-0.12485740951985895,time,240,2022-06-10 00:00:00-04:00,60,344.39285714285717,-0.12703515503474022,2023-01-01
