symbol,obs,feature,side,thr,n_train,er_train,wr_train,sr_train,n_test,er_test,wr_test,survivor
NQ,90,on_position,<,0.9774655355249205,1452,0.05373136101391305,0.6012396694214877,0.11856371450170494,695,0.058391623671529974,0.6071942446043166,True
NQ,90,gap_atr,>,-0.5053626386509263,1452,0.01062695095155991,0.5557851239669421,0.02390969205521992,700,0.023945130525906397,0.5728571428571428,False
NQ,90,gap_atr,<,-0.5053626386509263,162,0.044598339594957744,0.5123456790123457,0.07489154571952208,70,0.0017476308385273452,0.45714285714285713,False
NQ,90,gap_atr,>,-0.19224759844737332,1210,0.012512601330371421,0.5603305785123966,0.02843839210263478,579,0.020285158972582595,0.5751295336787565,False
NQ,90,gap_atr,<,-0.19224759844737332,404,0.018601525213610696,0.5247524752475248,0.035630343937846004,191,0.026904808804743816,0.5235602094240838,False
NQ,90,gap_atr,>,0.3042668407296591,404,0.029324489390110512,0.6311881188118812,0.05462850170878383,192,0.012906024285558699,0.5833333333333334,False
NQ,90,gap_atr,<,0.3042668407296591,1210,0.008932371968961563,0.5247933884297521,0.020584695807019566,578,0.02492382156402098,0.5553633217993079,False
NQ,90,gap_atr,>,0.5392140984731327,162,0.06888583985492341,0.6604938271604939,0.1319763300903319,96,-0.03659648937900908,0.5208333333333334,False
NQ,90,gap_atr,<,0.5392140984731327,1452,0.00791718852586126,0.5392561983471075,0.017426376783849087,674,0.03026289096026152,0.5682492581602374,False
NQ,90,atr_pctile,>,0.4768732193732194,1452,0.007085670048431301,0.5392561983471075,0.016027391798892825,771,0.02325309406929341,0.5642023346303502,False
NQ,90,atr_pctile,<,0.4768732193732194,162,0.07633870917114748,0.6604938271604939,0.12546224499499609,1,-0.4228242074928022,0.0,False
NQ,90,atr_pctile,>,0.6738945578231292,1210,0.008071388077774813,0.543801652892562,0.018279967399579974,586,0.024947540429756592,0.5699658703071673,False
NQ,90,atr_pctile,<,0.6738945578231292,404,0.031903178767179734,0.5742574257425742,0.061620540430300116,186,0.015516411979005657,0.543010752688172,False
NQ,90,atr_pctile,>,0.9226138194685792,404,-0.004742063407874635,0.5371287128712872,-0.010331578846346596,129,0.019924297874078466,0.6124031007751938,False
NQ,90,atr_pctile,<,0.9226138194685792,1210,0.020306659018867353,0.556198347107438,0.04388926203919481,643,0.023227180239776515,0.5536547433903577,False
NQ,90,atr_pctile,>,0.9653740795405323,162,-0.01198745570883686,0.5370370370370371,-0.02605805233421815,64,0.01481678659017419,0.625,False
NQ,90,atr_pctile,<,0.9653740795405323,1452,0.016940242163140298,0.553030303030303,0.0366670684516523,708,0.023385645449380328,0.557909604519774,False
NQ,90,ret_5m,>,-0.0012537953506207456,1452,0.010537588953339002,0.5495867768595041,0.023354703083709297,696,0.029556479007811724,0.5747126436781609,False
NQ,90,ret_5m,<,-0.0012537953506207456,162,0.04539928787530806,0.5679012345679012,0.08285965864289759,76,-0.04034207986190191,0.4605263157894737,False
NQ,90,ret_5m,>,-0.0005623412164733332,1210,0.02343902446373556,0.5628099173553719,0.052074484625268716,571,0.029563718765052753,0.574430823117338,False
NQ,90,ret_5m,<,-0.0005623412164733332,404,-0.014123652982851204,0.5173267326732673,-0.02856256376488351,201,0.003106606492971629,0.5323383084577115,False
NQ,90,ret_5m,>,0.0005260000178703428,404,0.021960282810236844,0.5594059405940595,0.04933189491368877,193,0.03732693810871606,0.5958549222797928,False
NQ,90,ret_5m,<,0.0005260000178703428,1210,0.01139116490967971,0.5487603305785124,0.024376484089243516,579,0.01779138560440452,0.5526770293609672,False
NQ,90,ret_5m,>,0.001251558954156007,162,0.014546635346462333,0.5555555555555556,0.028959564398900066,65,0.005488594229120774,0.6,False
NQ,90,ret_5m,<,0.001251558954156007,1452,0.013979827045400302,0.5509641873278237,0.03057829123915605,707,0.024255378635133763,0.5601131541725601,False
NQ,90,ret_15m,>,-0.0025896551431971782,1452,0.01842871260465733,0.5557851239669421,0.04052370664213039,693,0.03031144065368329,0.5714285714285714,False
NQ,90,ret_15m,<,-0.0025896551431971782,162,-0.02532856114761915,0.5123456790123457,-0.04870413444214712,79,-0.04431034244392529,0.4936708860759494,False
NQ,90,ret_15m,>,-0.0010757685645123027,1210,0.016341512892235753,0.5520661157024793,0.036348086451327394,549,0.025819967036928577,0.5683060109289617,False
NQ,90,ret_15m,<,-0.0010757685645123027,404,0.007133745535749695,0.5495049504950495,0.01435628602454514,223,0.014933405455868307,0.5515695067264574,False
NQ,90,ret_15m,>,0.0010291809506088323,404,0.036417426611758764,0.5544554455445545,0.07680970877070738,170,0.0016220310927759427,0.5882352941176471,False
NQ,90,ret_15m,<,0.0010291809506088323,1210,0.006564151607353388,0.5504132231404959,0.014348165780899593,602,0.02862054158498424,0.5564784053156147,False
NQ,90,ret_15m,>,0.002286979163360559,162,0.04941986881385237,0.5493827160493827,0.11665085743174433,60,-0.05835180149954629,0.48333333333333334,False
NQ,90,ret_15m,<,0.002286979163360559,1452,0.010089011741187365,0.5516528925619835,0.02166099036815219,712,0.029503398047619655,0.5702247191011236,False
NQ,90,ret_30m,>,-0.0037105142823464663,1452,0.020226112594989305,0.5571625344352618,0.04404203134404478,691,0.023109059932068663,0.5658465991316932,False
NQ,90,ret_30m,<,-0.0037105142823464663,162,-0.04143859069059462,0.5,-0.08606504056691479,81,0.01897470255398737,0.5432098765432098,False
NQ,90,ret_30m,>,-0.0015197728832513635,1210,0.027062397046482146,0.5628099173553719,0.06086589993177668,569,0.019201787835901058,0.5676625659050967,False
NQ,90,ret_30m,<,-0.0015197728832513635,404,-0.024975833243057577,0.5173267326732673,-0.04914704550682181,203,0.032411300696082355,0.5517241379310345,False
NQ,90,ret_30m,>,0.0015128208878760208,404,0.03413673044485269,0.5693069306930693,0.07933037050607512,204,0.032219541011581664,0.5686274509803921,False
NQ,90,ret_30m,<,0.0015128208878760208,1210,0.007325640244898885,0.5454545454545454,0.015528582982868565,568,0.0192474030872707,0.5616197183098591,False
NQ,90,ret_30m,>,0.003167706801368331,162,0.025096015346496442,0.5493827160493827,0.05620080957666818,67,-0.02070662619391991,0.47761194029850745,False
NQ,90,ret_30m,<,0.003167706801368331,1452,0.012802830103247736,0.5516528925619835,0.027619582789026695,705,0.026798092588546176,0.5716312056737589,False
NQ,90,ret_60m,>,-0.005933607713111942,1452,0.013068639922981316,0.5571625344352618,0.02918492831886042,699,0.024271703455377224,0.5679542203147353,False
NQ,90,ret_60m,<,-0.005933607713111942,162,0.022713571777032496,0.5,0.03960843702850767,73,0.007388912392105975,0.5205479452054794,False
NQ,90,ret_60m,>,-0.002302361429506128,1210,0.01771471816627373,0.5669421487603306,0.04056417014992077,565,0.02922983114478467,0.5752212389380531,False
NQ,90,ret_60m,<,-0.002302361429506128,404,0.0030209277595468357,0.504950495049505,0.005698317665987386,207,0.004784815087580098,0.5314009661835749,False
NQ,90,ret_60m,>,0.00242837348861219,404,0.022123623600367442,0.556930693069307,0.048730415294340995,199,0.03890833272457834,0.6030150753768844,False
NQ,90,ret_60m,<,0.00242837348861219,1210,0.01133662798471049,0.5495867768595041,0.02440847933058642,573,0.017037614498675965,0.5497382198952879,False
NQ,90,ret_60m,>,0.005063238902739898,162,-0.01761873274555654,0.5740740740740741,-0.03401851005505667,72,-0.007243559266016195,0.5555555555555556,False
NQ,90,ret_60m,<,0.005063238902739898,1452,0.017568525138311503,0.5488980716253443,0.03860293958697367,700,0.025752639410122263,0.5642857142857143,False
NQ,90,rel_volume,>,0.6991496439722861,1452,0.01293450945581947,0.5482093663911846,0.026986753191567483,717,0.01959014062753036,0.5648535564853556,False
NQ,90,rel_volume,<,0.6991496439722861,162,0.02391577818640907,0.5802469135802469,0.09337380627753089,55,0.06289419072714826,0.5454545454545454,False
NQ,90,rel_volume,>,0.8346748429569184,1210,0.014758412651555475,0.556198347107438,0.029986247018731753,616,0.027223781864921994,0.5698051948051948,False
NQ,90,rel_volume,<,0.8346748429569184,404,0.011875209127886172,0.5371287128712872,0.0333687219186703,156,0.004714498020131208,0.5384615384615384,False
NQ,90,rel_volume,>,1.1678527019510396,404,0.03413877337674081,0.5470297029702971,0.058941363727894276,169,0.01023434376711142,0.4911242603550296,False
NQ,90,rel_volume,<,1.1678527019510396,1210,0.0073249581420205415,0.552892561983471,0.017639052358111976,603,0.026162035196170122,0.5837479270315091,False
NQ,90,rel_volume,>,1.3861531533110623,162,0.03296343580476086,0.5679012345679012,0.04690054264155662,46,-0.002868377090039194,0.4782608695652174,False
NQ,90,rel_volume,<,1.3861531533110623,1452,0.011925060052119067,0.5495867768595041,0.027940824848544862,726,0.024293741964289562,0.568870523415978,False
NQ,90,upbars10,>,3.0,1301,0.02640106659671828,0.5534204458109147,0.05900808705170814,603,0.04190534762887453,0.5737976782752903,False
NQ,90,upbars10,<,3.0,97,-0.022025780713556535,0.5360824742268041,-0.04784560475478467,57,-0.045978123773457044,0.5789473684210527,False
NQ,90,upbars10,>,4.0,937,0.023052285104964123,0.5528281750266809,0.05168082846057393,449,0.028280143804341445,0.5679287305122495,False
NQ,90,upbars10,<,4.0,313,-0.037356306218154424,0.5431309904153354,-0.07258309697579753,169,-0.04593854023833684,0.5266272189349113,False
NQ,90,upbars10,>,6.0,222,0.02266923719608588,0.5675675675675675,0.053350501550809504,120,-0.006982758634259615,0.525,False
NQ,90,upbars10,<,6.0,1082,0.007233656709536219,0.544362292051756,0.015303385347636263,508,0.033978421588344444,0.5787401574803149,False
NQ,90,upbars10,>,7.0,68,0.028653727674685384,0.5,0.06868117914224604,38,-0.0842961700698714,0.42105263157894735,False
NQ,90,upbars10,<,7.0,1392,0.012659980702957666,0.5488505747126436,0.027081476410123356,652,0.02813380729454536,0.5705521472392638,False
NQ,90,ib_ratio,>,0.2783517318989324,1452,0.014672006022555145,0.5550964187327824,0.030831571051022796,677,0.018643508094383535,0.5627769571639586,False
NQ,90,ib_ratio,<,0.2783517318989324,162,0.00834266081048188,0.5185185185185185,0.027056790388990292,95,0.05140690884247121,0.5684210526315789,False
NQ,90,ib_ratio,>,0.35152118616416755,1210,0.01118387589478403,0.5462809917355372,0.02235231719534275,593,0.020255795675545793,0.5598650927487352,False
NQ,90,ib_ratio,<,0.35152118616416755,404,0.02258112367168184,0.5668316831683168,0.07062676151390568,179,0.03069063957728359,0.5754189944134078,False
NQ,90,ib_ratio,>,0.6240825208798167,404,0.022267129616421907,0.5297029702970297,0.039583996657468624,192,-0.02083977501146714,0.5052083333333334,False
NQ,90,ib_ratio,<,0.6240825208798167,1210,0.011288713579350155,0.5586776859504132,0.026686230122792302,580,0.03708025538298985,0.5827586206896552,False
NQ,90,ib_ratio,>,0.8314595404525268,162,-0.012064931381258448,0.5123456790123457,-0.018317689558843758,67,-0.03279700376955715,0.44776119402985076,False
NQ,90,ib_ratio,<,0.8314595404525268,1452,0.016948886143121216,0.5557851239669421,0.03900772310509695,705,0.027947107195025175,0.574468085106383,False
NQ,90,or30_range,>,16.75,1450,0.013146756005901386,0.5441379310344827,0.029001477987835665,767,0.022839822206399553,0.5658409387222947,False
NQ,90,or30_range,<,16.75,160,0.027070421925303116,0.61875,0.05079718703052017,5,-0.0025664624752080823,0.2,False
NQ,90,or30_range,>,27.0,1209,0.011064299588801223,0.543424317617866,0.023840370881968765,761,0.02314970365658776,0.5663600525624178,False
NQ,90,or30_range,<,27.0,403,0.02251351095524415,0.5732009925558312,0.04935567056669848,11,-0.010146651157351553,0.36363636363636365,False
NQ,90,or30_range,>,89.25,400,0.0035666066117087704,0.515,0.007339069057707602,425,0.006366889586276229,0.5623529411764706,False
NQ,90,or30_range,<,89.25,1209,0.016181590304101986,0.5624483043837882,0.03566729191002913,345,0.03980366620262968,0.5623188405797102,False
NQ,90,or30_range,>,133.35000000000002,162,0.0009992861242927892,0.4876543209876543,0.001972927418267377,178,0.006768232569067664,0.5617977528089888,False
NQ,90,or30_range,<,133.35000000000002,1452,0.015491308156964678,0.5585399449035813,0.033924177226036065,594,0.02744203017279188,0.563973063973064,False
NQ,90,pd_return,>,-0.016260300819535466,1452,0.011942877684764172,0.5523415977961432,0.026421295361341596,709,0.016850030561923846,0.5684062059238364,False
NQ,90,pd_return,<,-0.016260300819535466,162,0.03280373702327507,0.5432098765432098,0.060474828160373084,59,0.0777321683714981,0.4745762711864407,False
NQ,90,pd_return,>,-0.005064894008208337,1210,0.012384134312062468,0.5537190082644629,0.02786316109260557,581,0.005823370615596324,0.5662650602409639,False
NQ,90,pd_return,<,-0.005064894008208337,404,0.018986290293199398,0.5445544554455446,0.03718631237295751,187,0.07031813515861458,0.5454545454545454,False
NQ,90,pd_return,>,0.007742652461242283,404,-0.036946116372567395,0.5074257425742574,-0.09956659900968201,195,0.015369730972929017,0.5641025641025641,False
NQ,90,pd_return,<,0.007742652461242283,1210,0.031059086620301952,0.5661157024793388,0.06374579322690525,573,0.02362263885270722,0.5602094240837696,False
NQ,90,pd_return,>,0.015269855746114436,162,-0.051018257156943386,0.5,-0.12797732074379417,74,0.022624774373882953,0.5540540540540541,False
NQ,90,pd_return,<,0.015269855746114436,1452,0.021294918357763752,0.5571625344352618,0.0455198195190744,694,0.021410138758868952,0.5619596541786743,False
NQ,90,on_range_atr,>,0.4365087930685565,1452,0.014124002333133608,0.5550964187327824,0.029276554970299302,683,0.02118864934134727,0.5607613469985359,False
NQ,90,on_range_atr,<,0.4365087930685565,162,0.013254397582334203,0.5185185185185185,0.06757671513608232,89,0.03408386314373295,0.5842696629213483,False
NQ,90,on_range_atr,>,0.5914658742358513,1210,0.016923338697291887,0.5644628099173554,0.032916761160225676,563,0.02124468746681648,0.566607460035524,False
NQ,90,on_range_atr,<,0.5914658742358513,404,0.005391148446348911,0.5123762376237624,0.02195748683832515,209,0.02652895825892221,0.5550239234449761,False
NQ,90,on_range_atr,>,1.1929190680938007,404,-0.06136816346034343,0.5346534653465347,-0.08608599501350657,187,-0.032665393442446,0.5026737967914439,False
NQ,90,on_range_atr,<,1.1929190680938007,1210,0.03921322465622056,0.5570247933884298,0.11689908773578546,585,0.04036536733960653,0.582905982905983,False
NQ,90,on_range_atr,>,1.5937504290983393,162,-0.1829370557509777,0.4382716049382716,-0.20104950827216686,81,-0.06642468700765371,0.48148148148148145,False
NQ,90,on_range_atr,<,1.5937504290983393,1452,0.03601313142404031,0.5640495867768595,0.096135954872992,691,0.0331196974928399,0.573082489146165,False
NQ,150,ALL,,,1620,0.007863854375664328,0.5555555555555556,0.020171856834665085,772,-0.0014190243037296947,0.5401554404145078,False
NQ,150,d_pdh,>,-0.49478937870585205,1458,0.008000153299386331,0.5480109739368999,0.02035348040954266,698,-0.01583280771316365,0.5214899713467048,False
NQ,150,d_pdh,<,-0.49478937870585205,162,0.006637164062166324,0.6234567901234568,0.018399604730890046,72,0.12858731087007108,0.7083333333333334,False
NQ,150,d_pdh,>,-0.11719567579454152,1215,0.0037493957434667604,0.5432098765432098,0.009137010979238294,588,-0.006366820072114201,0.5306122448979592,False
NQ,150,d_pdh,<,-0.11719567579454152,405,0.020207230272257036,0.5925925925925926,0.0630143625404284,182,0.0107180044025277,0.5659340659340659,False
NQ,150,d_pdh,>,0.7788441258942651,405,0.0073486383604793705,0.5209876543209877,0.015466825519878226,172,0.02906330599279174,0.5465116279069767,False
NQ,150,d_pdh,<,0.7788441258942651,1215,0.008035593047392642,0.5670781893004115,0.022499307512716216,598,-0.011357695705523892,0.5367892976588629,False
NQ,150,d_pdh,>,1.3652713955977136,162,0.022971406781053184,0.5308641975308642,0.04355958591265033,78,0.026276688542762026,0.5256410256410257,False
NQ,150,d_pdh,<,1.3652713955977136,1458,0.006185237441732235,0.5582990397805213,0.0166430806142775,692,-0.005552883103292695,0.5404624277456648,False
NQ,150,d_pdl,>,-1.4288102496278954,1458,0.008698786540194299,0.5521262002743484,0.022337752993968205,684,-0.011955619519359216,0.5365497076023392,False
NQ,150,d_pdl,<,-1.4288102496278954,162,0.00034946489489458054,0.5864197530864198,0.0008852620950433127,86,0.07423988779184415,0.5581395348837209,False
NQ,150,d_pdl,>,-1.016961162043696,1215,0.006627535409637087,0.5407407407407407,0.01661115585036786,594,-0.0007769680870117062,0.5387205387205387,False
NQ,150,d_pdl,<,-1.016961162043696,405,0.011572811273746054,0.6,0.03201426555927248,176,-0.007565308849194052,0.5397727272727273,False
NQ,150,d_pdl,>,-0.10397667942916812,405,-0.005193033422997352,0.5185185185185185,-0.01155943799986726,185,0.003108515448075059,0.5405405405405406,False
NQ,150,d_pdl,<,-0.10397667942916812,1215,0.012216150308551556,0.5679012345679012,0.033194186738840725,585,-0.004048014972712808,0.5384615384615384,False
NQ,150,d_pdl,>,0.35386487547345685,162,-0.028683735334481462,0.49382716049382713,-0.06142180474082573,81,-0.003038595432011448,0.5185185185185185,False
NQ,150,d_pdl,<,0.35386487547345685,1458,0.011924697676791635,0.5624142661179699,0.03135779797352302,689,-0.002245119261466153,0.5413642960812772,False
NQ,150,d_pc,>,-0.8158069824853824,1458,0.0026898054923790234,0.5425240054869684,0.006939705637324927,690,-0.009182731324653873,0.5289855072463768,False
NQ,150,d_pc,<,-0.8158069824853824,162,0.054430294325232075,0.6728395061728395,0.13347268029209447,80,0.05678839016085082,0.625,False
NQ,150,d_pc,>,-0.43911613456836973,1215,-0.00037467521635179644,0.5300411522633744,-0.000940625845239272,578,-0.007681009714220956,0.5173010380622838,False
NQ,150,d_pc,<,-0.43911613456836973,405,0.032579443151712704,0.6320987654320988,0.08986042409031804,192,0.013784428196232316,0.6041666666666666,False
NQ,150,d_pc,>,0.29582401490687127,405,-0.022857049265423417,0.49382716049382713,-0.04652262238202398,175,-0.0063517147868195475,0.52,False
NQ,150,d_pc,<,0.29582401490687127,1215,0.01810415558936024,0.5761316872427984,0.051847110802608905,595,-0.0011453164931927516,0.5445378151260504,False
NQ,150,d_pc,>,0.7685480548381741,162,0.03419469613767019,0.5185185185185185,0.07075416550043909,75,-0.03548332772451889,0.44,False
NQ,150,d_pc,<,0.7685480548381741,1458,0.004938205290997011,0.5596707818930041,0.013059636586970487,695,0.0012492606880515234,0.5496402877697841,False
NQ,150,d_on_high,>,0.009828129923609505,1458,0.04089586502732457,0.6049382716049383,0.10702830393098559,686,0.030743431567862706,0.5874635568513119,False
NQ,150,d_on_high,<,0.009828129923609505,162,-0.2894242414892778,0.1111111111111111,-0.8799608752599295,86,-0.25797070718643184,0.16279069767441862,False
NQ,150,d_on_high,>,0.16435489360756267,1215,0.06539173636745739,0.6337448559670782,0.16603339066415218,558,0.05446807292756622,0.6218637992831542,True
NQ,150,d_on_high,<,0.16435489360756267,405,-0.16471979159971484,0.32098765432098764,-0.5129677243101552,214,-0.147143324561034,0.32710280373831774,False
NQ,150,d_on_high,>,0.6598461780503102,405,0.09664107066540523,0.5876543209876544,0.17891299513015657,178,0.08944266574356868,0.5898876404494382,True
NQ,150,d_on_high,<,0.6598461780503102,1215,-0.021728551054249312,0.5448559670781893,-0.06800927396655872,594,-0.028646938156287122,0.5252525252525253,False
NQ,150,d_on_high,>,1.0204389343996199,162,0.10732960391535405,0.5617283950617284,0.17988061713910097,67,0.0890144228042513,0.582089552238806,False
NQ,150,d_on_high,<,1.0204389343996199,1458,-0.0031878955731900853,0.5548696844993142,-0.008899565482064421,705,-0.010013408638814409,0.5361702127659574,False
NQ,150,d_on_low,>,-1.0929606265653011,1458,0.030996235310696,0.5624142661179699,0.09383541296517797,692,0.02070834485205879,0.5433526011560693,False
NQ,150,d_on_low,<,-1.0929606265653011,162,-0.20032757403962076,0.49382716049382713,-0.2854970645426211,80,-0.19282076750130006,0.5125,False
NQ,150,d_on_low,>,-0.7623155485660491,1215,0.05349325293369801,0.5728395061728395,0.17156900477488793,576,0.03072149160545795,0.5434027777777778,True
NQ,150,d_on_low,<,-0.7623155485660491,405,-0.12902434129843673,0.5037037037037037,-0.23882160131677355,196,-0.09587278534297501,0.5306122448979592,False
NQ,150,d_on_low,>,-0.1980180583865367,405,0.17781137507735392,0.7407407407407407,0.6261470119866688,192,0.1606884553133764,0.6875,True
NQ,150,d_on_low,<,-0.1980180583865367,1215,-0.04878531919156553,0.49382716049382713,-0.12083774543177879,580,-0.05508218997008204,0.49137931034482757,False
NQ,150,d_on_low,>,0.012235889401350456,162,0.29625678434700936,0.8950617283950617,0.9517252045949727,72,0.2816430167801196,0.9166666666666666,False
NQ,150,d_on_low,<,0.012235889401350456,1458,-0.02417980451004068,0.5178326474622771,-0.06287511473606168,700,-0.030533977100925622,0.5014285714285714,False
NQ,150,d_on_mid,>,-0.4575864467978068,1458,0.03899998983384983,0.5781893004115226,0.11241849853812891,685,0.031736872693199886,0.5635036496350365,False
NQ,150,d_on_mid,<,-0.4575864467978068,162,-0.27236136474800515,0.35185185185185186,-0.4595035215485293,87,-0.2624740753715086,0.3563218390804598,False
NQ,150,d_on_mid,>,-0.26130797357009805,1215,0.056761824495675954,0.5893004115226338,0.16472804855777778,579,0.04400187319910216,0.5699481865284974,True
NQ,150,d_on_mid,<,-0.26130797357009805,405,-0.13883005598437054,0.454320987654321,-0.2936708812342345,193,-0.13768171681222527,0.45077720207253885,False
NQ,150,d_on_mid,>,0.1837872934504687,405,0.15368952025525312,0.6567901234567901,0.3955657456056172,186,0.14974788541983772,0.6505376344086021,True
NQ,150,d_on_mid,<,0.1837872934504687,1215,-0.040744700917531934,0.5218106995884774,-0.10775269289379145,586,-0.04940033012042514,0.5051194539249146,False
NQ,150,d_on_mid,>,0.433992324572508,162,0.27074229881206113,0.7469135802469136,0.6310233546237539,73,0.2640703484785202,0.7671232876712328,False
NQ,150,d_on_mid,<,0.433992324572508,1458,-0.02134486167282421,0.5342935528120714,-0.057047283396823974,699,-0.02914538226239098,0.5164520743919886,False
NQ,150,d_vwap,>,-0.28067850531817046,1458,0.003056720062377807,0.5493827160493827,0.00782103681594546,696,-0.006358130104612262,0.5359195402298851,False
NQ,150,d_vwap,<,-0.28067850531817046,162,0.05112806319524301,0.6111111111111112,0.134812558989311,76,0.04381278671487909,0.5789473684210527,False
NQ,150,d_vwap,>,-0.16216480578910933,1215,0.0025119060900151797,0.5489711934156378,0.006252199175350219,574,-0.013059723481729546,0.5261324041811847,False
NQ,150,d_vwap,<,-0.16216480578910933,405,0.02391969923261177,0.5753086419753086,0.06802269822720566,198,0.03232724503047191,0.5808080808080808,False
NQ,150,d_vwap,>,0.11666013438723907,405,-0.030775477566280785,0.49876543209876545,-0.06532494286097718,188,-0.007096313236132163,0.526595744680851,False
NQ,150,d_vwap,<,0.11666013438723907,1215,0.02074363168964603,0.574485596707819,0.05794550095423694,584,0.00040859610601630614,0.5445205479452054,False
NQ,150,d_vwap,>,0.27681064523299964,162,-0.03562898550671832,0.5,-0.0630472462387293,74,0.016945991008394654,0.527027027027027,False
NQ,150,d_vwap,<,0.27681064523299964,1458,0.012696392140373509,0.5617283950617284,0.03476798969890286,698,-0.003366031657737147,0.5415472779369628,False
NQ,150,on_position,>,0.0,1450,-0.025489938867496856,0.5158620689655172,-0.0662243626243146,698,-0.030693598434361678,0.501432664756447,False
NQ,150,on_position,<,0.0,0,,,,0,,,False
NQ,150,on_position,>,0.2682495913346432,1215,-0.048545940132920774,0.508641975308642,-0.12449846622503298,587,-0.056406793688089554,0.4940374787052811,False
NQ,150,on_position,<,0.2682495913346432,405,0.17709323790141965,0.6962962962962963,0.5248148352521582,185,0.17305568179691486,0.6864864864864865,True
NQ,150,on_position,>,0.789706132879046,405,-0.16356725529996616,0.3728395061728395,-0.3974896110868169,202,-0.17732337039220608,0.3465346534653465,False
NQ,150,on_position,<,0.789706132879046,1215,0.06500755760087448,0.6164609053497943,0.17808306258732914,570,0.06091900711709879,0.6087719298245614,True
NQ,150,on_position,>,0.9891882294291588,162,-0.29884197177133287,0.1111111111111111,-0.8388890520629773,85,-0.2645929061559744,0.15294117647058825,False
NQ,150,on_position,<,0.9891882294291588,1458,0.041942279503108464,0.6049382716049383,0.11082389014071935,687,0.031142518574641197,0.5880640465793304,False
NQ,150,gap_atr,>,-0.5046490237191847,1458,0.002882257329228525,0.5521262002743484,0.007700995302107407,700,0.002727748488601697,0.5442857142857143,False
NQ,150,gap_atr,<,-0.5046490237191847,162,0.05269822779358658,0.5864197530864198,0.10367822165279685,70,-0.052891962045204244,0.4857142857142857,False
